SMILES,pIC50
C12=CC(C3=NN=C(CSC4=CC=CC=C4)O3)=CC=C1NC=N2,5.896196279
O=S(CC(O1)=NN=C1C2=CC=C3C(N=CN3)=C2)(C4=CC=CC=C4)=O,5.730487056
C12=CC(C3=NN=C(CCC4=CC=CC=C4)S3)=CC=C1NC=N2,5.623423043
C12=CC(C3=CN=C(CCC4=CC=CC=C4)S3)=CC=C1NC=N2,4.607303047
C12=CC(C3=NC=C(CCC4=CC=CC=C4)S3)=CC=C1NC=N2,5.296708622
C12=CC(C3=NOC(CCC4=CC=CC=C4)=N3)=CC=C1NC=N2,5.346787486
C12=CC(C3=NN=C(CCC4=CC=CC=C4)N3)=CC=C1NC=N2,5.341035157
C12=CC(C3=CN(CCC4=CC=CC=C4)N=N3)=CC=C1NC=N2,5.798602876
COC(C(OC)=C1)=CC=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.632644079
COC(C=C1OC)=CC=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.504455662
COC1=C(OC)C=CC=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.718966633
C12=CC(C3=NN=C(CCC4=CC=C5C(OCO5)=C4)O3)=CC=C1NC=N2,5.576754126
FC1=CC(F)=CC=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.348721986
FC(C(C=C1)=CC=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3)(F)F,5.13667714
FC(C1=CC=C(C(F)(F)F)C=C1CCC(O2)=NN=C2C3=CC=C4C(N=CN4)=C3)(F)F,4.57024772
COC1=CC(CCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3)=CC=C1OC,6.13667714
COC(C=C1OC)=CC=C1CCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.524328812
COC1=C(OC)C=CC=C1CCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3,6.15490196
C12=CC(C3=NN=C(CCC4=CC=C5C(OCO5)=C4)S3)=CC=C1NC=N2,6.004364805
FC(C=C1F)=CC=C1CCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3,5.651695137
FC(C(C=C1)=CC=C1CCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3)(F)F,4.498940738
COC(C=C1)=CC=C1CCN2N=NC(C3=CC=C4C(N=CN4)=C3)=C2,6.200659451
COC1=CC(CCN2N=NC(C3=CC=C4C(N=CN4)=C3)=C2)=CC=C1,5.995678626
COC1=CC(CCN2N=NC(C3=CC=C4C(N=CN4)=C3)=C2)=CC=C1OC,6.107905397
COC1=CC(SCC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3)=CC=C1OC,7.15490196
COC1=CC(S(CC(S2)=NN=C2C3=CC=C4C(N=CN4)=C3)(=O)=O)=CC=C1OC,6.283996656
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C,8.050609993
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)CC,7.958607315
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C(C)C,8.853871964
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C4CCC4,9.096910013
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C4CCCC4,9.301029996
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)C4CCCCC4,9.22184875
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,7.823908741
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,8.036212173
O=C(NCCCN1C(C)=CN=C1)N(CC)C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,7.847711656
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2,8.13667714
O=C(NCCCN1C(C)=CN=C1)N(C2CC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.327902142
O=C(NCCCN1C(C)=CN=C1)N(C2CCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.301029996
O=C(NCCCN1C(C)=CN=C1)N(C2CCCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.161150909
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.443697499
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.468521083
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.552841969
O=C(NCCCN1C(C)=CN=C1)N(C2=CC=CC=C2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.031517051
O=C(NCCCN1C=NC=C1C)N(CC2=CC=CC=C2)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,9
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,8.366531544
CC(C)(C1=CC=C(OCCCCC2=CC(N)=NC=C2)C(OC)=C1)C(NCCCN3C(C)=CN=C3)=O,7.835647144
O=C(NCCCN1C(C)=CN=C1)C2(CC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,8.119186408
O=C(NCCCN1C(C)=CN=C1)C2(CCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,7.962573502
O=C(NCCCN1C(C)=CN=C1)C2(CCCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,7.623423043
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN(C)C)C(OC)=C2,6.962573502
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCN(C)C)C(OC)=C2,7.284832642
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCCCN(C)C)C(OC)=C2,7.401209493
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN(C)C)C(OC)=C3,8.065501549
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCCN(C)C)C(OC)=C3,8.568636236
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,8.37675071
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN(C)C)C(OC)=C3,7.876148359
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCCN(C)C)C(OC)=C3,7.809668302
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,9.148741651
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN(C)C)C(OC)=C3,7.73754891
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCCN(C)C)C(OC)=C3,7.924453039
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,8.102372909
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN(C)C)C(OC)=C3,7.714442691
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCCN(C)C)C(OC)=C3,7.467245621
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,7.89279003
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCC3=CC=NC(N)=C3)C(OC)=C2,7.772113295
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.769551079
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.420216403
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCC4=CC=NC(N)=C4)C(OC)=C3,8.795880017
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCNCC3)C(OC)=C2,7.879426069
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,7.872895202
O=C(NCCCN1C(C)=CN=C1)N(CC)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,8.318758763
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCNCC3)C(OC)=C2,8.259637311
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.823908741
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,9.337242168
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.795880017
O=C(NCCCN1C(C)=CN=C1)N(C2=CC=CC=C2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.408935393
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.853871964
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN4CCNCC4)C(OC)=C3,8.420216403
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(C)CC3)C(OC)=C2,7.962573502
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCN(C)CC3)C(OC)=C2,8.585026652
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.886056648
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,9
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.744727495
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.455931956
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN4CCN(C)CC4)C(OC)=C3,8.494850022
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.728158393
O=C(NCCCN1C(C)=CN=C1)N(C)C2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.821023053
O=C(NCCCN1C(C)=CN=C1)N(C(C)C)C2=CC=C(OCCN3CCOCC3)C(OC)=C2,7.681936665
O=C(NCCCN1C(C)=CN=C1)N(C2CCCCC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.050609993
O=C(NCCCN1C(C)=CN=C1)N(CC2CCCC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,10
O=C(NCCCN1C(C)=CN=C1)N(C2CCN(C)CC2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,7.48148606
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.585026652
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCN4CCOCC4)C(OC)=C3,8.356547324
O=C(NCCCC1=CC(N=CN2)=C2C=C1)NC3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.567030709
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.447331784
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.585026652
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C(C)C)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.899629455
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.045757491
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.899629455
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.397940009
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.76700389
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCNCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.698970004
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCN(C)CC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.004364805
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CC=CC=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.66756154
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CC=C(F)C=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.468521083
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(CC3=CN=CC=C3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,8.022276395
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C(C)(C)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.619788758
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C3(CC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.374687549
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C3(CCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,6.326979093
O=C(NCCCC1=CC(N=CN2)=C2C=C1)C3(CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,6.160521953
COC1=CC=C(C2=CC=CC=C2NCCCN3C=CN=C3)C=C1OC,5.682772651
COC1=CC=C(C2=CC=CC(F)=C2NCCCN3C=CN=C3)C=C1OC,5.860435734
CC1=C(C2=CC=C(OC)C(OC)=C2)C(NCCCN3C=CN=C3)=CC=C1,6.191249028
FC1=CC=C(C2=CC=CC=C2NCCCN3C=CN=C3)C=C1,5.519849275
CC1=C(C2=CC=C(F)C=C2)C(NCCCN3C=CN=C3)=CC=C1,6.08249449
FC1=C(C2=CC=C(F)C=C2)C(NCCCN3C=CN=C3)=CC=C1,5.806041022
CC1=CN(CCCNC2=CC=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.051831638
CC1=CN(CCCNC2=C(F)C=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.30390584
CC1=CN(CCCNC2=CC(C)=CC=C2C3=CC=C(OC)C(OC)=C3)C=N1,5.590404981
CC1=CN(CCCNC2=CC=C(C)C=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.028816959
CC1=CN(CCCNC2=CC=CC(C)=C2C3=CC=C(OC)C(OC)=C3)C=N1,6.153168247
CC1=CN(CCCNC2=CC=CC=C2C3=CC=C(F)C=C3)C=N1,5.909389292
CC1=CN(CCCNC2=CC(C)=CC=C2C3=CC=C(F)C=C3)C=N1,5.791827473
CC1=CN(CCCNC2=CC=CC(C)=C2C3=CC=C(F)C=C3)C=N1,6.103639155
CC1=CN(CCCNC2=CC=CC(F)=C2C3=CC=C(F)C=C3)C=N1,6.056109952
CC1=CN(CCCNC2=CC=CC=C2C3=CC=CC(F)=C3)C=N1,4.809668302
O=CC(C=CC=C1)=C1OCCCCN2C=NC=C2,4.920818754
O=C1CNC(N1CCCN2C=NC=C2)=S,4.795880017
O=CC(C=CC=C1)=C1OCCN2C=NC=C2,4.677780705
O=CC(C=C1)=CC=C1OCCCN2C=NC=C2,4.619788758
O=CC(C=C1)=CC=C1OCCN2C=NC=C2,4.30980392
NC1=CC(CN2C=NC=C2)=CC=C1,4.124938737
BrC(C=C1)=CC=C1CN2C=NC=C2,3.913640169
COC1=CC(N)=CC=C1O,4.180456064
O=C(C1=C(N2)SC3=C1CCC3)N(CC)C2=O,4.096910013
O=C(NC(CC#N)=N1)C2=C1SC3=C2CCCC3,3.950781977
CC1=CN=CN1CCCNC(NC2=CC(OC3CCCC3)=C(OC)C=C2)=O,6.46470588
O=C(NC1=CC(OC)=C(OC)C=C1)NCCCN2C=NC(C)=C2,4.853871964
O=C(NC1=CC(OC2CCCC2)=C(OC)C=C1)NCCCN3C=NC(C)=C3,5.007888512
O=C(NC1=CC(OC)=C(OC)C=C1)NC2=CC(N=CN3)=C3C=C2,4.581698709
O=C(NC1=CC(OC)=C(OC)C=C1)NCC2=CC(NC=N3)=C3C=C2,5.37161107
O=C(NCC1=CC=C(OC)C(OC)=C1)NC2=CC3=C(NC=N3)C=C2,5.777543663
S=C(NC1=CC=C(C2=CN=CO2)C=C1)NCCCN3C(C)=CN=C3,6.447331784
S=C(NC1=CC=C(OCC)C=C1)NCCCN2C(C)=CN=C2,6.388276692
S=C(NC1=CC(OC)=C(OC)C(OC)=C1)NCCCN2C(C)=CN=C2,6.872895202
S=C(NC1=CC(OC)=CC(OC)=C1)NCCCN2C(C)=CN=C2,6.512861625
S=C(NC1=C(OC)C=C(OC)C=C1)NCCCN2C(C)=CN=C2,6.732828272
S=C(NC1=CC=C(OC)C=C1)NCCCN2C(C)=CN=C2,6.565431096
S=C(NCC1=CC=C(OCO2)C2=C1)NC3=CC=C(NC=N4)C4=C3,5.48945499
S=C(NCC1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.78994915
S=C(NCCC1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.523023534
S=C(NCC1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.575118363
S=C(NCC1=CC=C(C)C=C1)NC2=CC=C(NC=N3)C3=C2,5.100179498
S=C(NCC1=CC=C(Cl)C=C1)NC2=CC=C(NC=N3)C3=C2,5.006123085
S=C(NCC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,4.962573502
S=C(NCC1=CC=CO1)NC2=CC=C(NC=N3)C3=C2,4.76853041
S=C(NCC1OCCC1)NC2=CC=C(NC=N3)C3=C2,4.497163361
S=C(NC1=CC=C(C)C=C1)NC2=CC=C(NC=N3)C3=C2,4.407601154
S=C(NC1=CC(OCO2)=C2C=C1)NC3=CC=C(NC=N4)C4=C3,4.512013669
S=C(NC1=CC(OC)=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.699404516
S=C(NC1=CC=C(I)C=C1)NC2=CC=C(NC=N3)C3=C2,4.240558803
S=C(NC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,4.20999648
S=C(NC1=CC=C(Br)C=C1)NC2=CC=C(NC=N3)C3=C2,4.226945307
S=C(NC1=CC2=NSN=C2C=C1)NC3=CC=C(NC=N4)C4=C3,4.489991487
S=C(NC1=CC=CC2=NSN=C12)NC3=CC=C(NC=N4)C4=C3,4.772884917
S=C(NC1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,4.948847478
S=C(NC1=CC=CC2=C1C=CC=C2)NC3=CC=C(NC=N4)C4=C3,4.482540173
S=C(NC1=CC=C(OC)C=C1OC)NC2=CC=C(NC=N3)C3=C2,4.726535727
S=C(NC1=CC(OC)=CC(OC)=C1)NC2=CC=C(NC=N3)C3=C2,4.71354353
S=C(NC1=CC=C(OC)C(OC)=C1)NCCCCN2C(C)=CN=C2,6.187086643
S=C(NC1=C(C)C=C(C)C=C1C)NCCCN2C(C)=CN=C2,6.653647026
S=C(NC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCCN3C(C)=CN=C3,6.735182177
S=C(NC1=CC=C(OC)C=C1)NCCCN2C=C(C)N=C2,5.27572413
S=C(NC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCCN3C=C(C)N=C3,5.701146924
S=C(NC1=C(C)C=C(C)C=C1C)NCCCN2C=C(C)N=C2,5.374687549
S=C(NC1=CC=C(OCC)C=C1)NCCCN2C=C(C)N=C2,5.262012674
S=C(NC1=CC(OC)=C(OC)C(OC)=C1)NCCCN2C=C(C)N=C2,5.540607512
S=C(NC1=CC(OC)=CC(OC)=C1)NCCCN2C=C(C)N=C2,5.387216143
S=C(NC1=CC=C(OC)C=C1OC)NCCCN2C=C(C)N=C2,5.336299075
S=C(NC1=CC=C(C2=CN=CO2)C=C1)NCCCN3C=C(C)N=C3,5.216096421
S=C(NCC1=CC=C(Cl)C(Cl)=C1)NC2=CC=C(NC=N3)C3=C2,5.211124884
S=C(NCC1=CC=CC=C1Cl)NC2=CC=C(NC=N3)C3=C2,5.119186408
S=C(NCC1=CC=C(Cl)C=C1Cl)NC2=CC=C(NC=N3)C3=C2,5.245651664
S=C(NCC1=CC=CC=C1OC(F)(F)F)NC2=CC=C(NC=N3)C3=C2,4.853871964
S=C(NCC1=CC=C(F)C(F)=C1)NC2=CC=C(NC=N3)C3=C2,4.93930216
S=C(NC(C)C1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.725842151
S=C(NCC1=CC=CC=N1)NC2=CC=C(NC=N3)C3=C2,4.328827157
S=C(NCC1=CC=C(OC)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,6.661543506
S=C(N[C@@H](C)C1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.079876674
S=C(N[C@H](C)C1=CC=C(OC)C=C1)NC2=CC=C(NC=N3)C3=C2,5.93930216
S=C(NCC1=CC(OC)=C(OC)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,5.958607315
S=C(NCC1=CC=CC(OC)=C1)NC2=CC=C(NC=N3)C3=C2,5.477555766
S=C(NCC1=CC=CC=C1OC)NC2=CC=C(NC=N3)C3=C2,5.169411331
S=C(NCC1=CC(OC)=CC=C1OC)NC2=CC=C(NC=N3)C3=C2,5.11577123
S=C(NCC1=CC=C(OC)C=C1OC)NC2=CC=C(NC=N3)C3=C2,6.069560405
S=C(NCC1=CC=C(O)C(OC)=C1)NC2=CC=C(NC=N3)C3=C2,6.036212173
S=C(NCC1=CC=C(OC)C(O)=C1)NC2=CC=C(NC=N3)C3=C2,5.580044252
S=C(NCC1=CC=C(O)C(O)=C1)NC2=CC=C(NC=N3)C3=C2,5.123205024
S=C(N[C@H](CC)C1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,5.254925208
S=C(N[C@@H](CC)C1=CC=CC=C1)NC2=CC=C(NC=N3)C3=C2,4.692503962
S=C(NCC1=CC=CC(OC)=C1OC)NC2=CC=C(NC=N3)C3=C2,4.954677021
S=C(NCC1=CC=C(OC)C(Cl)=C1)NC2=CC=C(NC=N3)C3=C2,5.91721463
S=C(NC(CC1=CC=CC=C1)C2=CC=CC=C2)NC3=CC=C(NC=N4)C4=C3,4.586700236
S=C(N(C)CC1=CC=C(F)C=C1)NC2=CC=C(NC=N3)C3=C2,3.393618635
S=C(N1CCCC1C2=CC=C(F)C=C2)NC3=CC=C(NC=N4)C4=C3,3.89279003
S=C(N1CCCC1)NC2=CC=C(NC=N3)C3=C2,3.588380294
S=C(N1CCOCC1)NC2=CC=C(NC=N3)C3=C2,3.772113295
S=C(N1CCCCC1)NC2=CC=C(NC=N3)C3=C2,3.764471553
S=C(N1CCN(C2=CC=C(F)C=C2)CC1)NC3=CC=C(NC=N4)C4=C3,3.490797478
CC1=CC(NCCCN2C=NC=C2)=NC(C3=CC=CC=C3)=N1,4.320572103
N1(CCCNC2=NC(C3=CC=CC=C3)=NC(C4=CC=CC=C4)=C2)C=NC=C1,4.302770657
CC1=NC(C2=CC=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.551912333
CC1=CC(NCCCN2C=NC=C2)=NC(C)=N1,4.518557371
CC1=NC(C2=CC=C(C)C=C2)=CC(NCCCN3C=NC=C3)=N1,4.876148359
CC1=NC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=CC(NCCCN3C=NC=C3)=N1,4.832682665
FC(C1=CC(C(F)(F)F)=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)=C1)(F)F,4.040481623
COC(C(OC)=C1)=C(OC)C=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,5.149966742
CC(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,4.841637508
O=[N+](C(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)[O-],4.906578315
COC(C=CC=C1)=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2,4.645891561
COC1=CC=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=CC=C4)=N2)=C1,5.028260409
N1(CCCNC2=NC(C3=CC=CC=C3)=NC(C4=COC=C4)=C2)C=NC=C1,4.394264106
N1(CCCNC2=NC(C3=CC=NC=C3)=NC(C4=COC=C4)=C2)C=NC=C1,4.563996464
FC(C1=CC(NCCCN2C=NC=C2)=NC(C3=CC=NC=C3)=N1)(F)F,4.434742657
CC1=NC(C2=CC(OC)=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.680477551
CC1=NC(C2=CC(OC)=C(OC)C(OC)=C2)=CC(NCCCN3C=NC=C3)=N1,5.191789027
CC1=NC(C2=CC=C(OC)C=C2)=CC(NCCCN3C=NC=C3)=N1,4.732828272
CC1=NC(C2=C(OC)C=CC=C2)=CC(NCCCN3C=NC=C3)=N1,4.714442691
O=[N+](C(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2)[O-],4.772113295
CC(C=C1)=CC=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2,4.514278574
COC(C=CC=C1)=C1C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2,5.087246696
COC1=CC=CC(C2=CC(NCCCN3C=NC=C3)=NC(C4=CC=NC=C4)=N2)=C1,4.721246399
CC1=CN=CN1CCCNC2=NC(C3=CC=NC=C3)=NC(C4=C(OC)C=CC=C4)=C2,5.962573502
CC1=NC(C2=CC(OC)=C(OC)C(OC)=C2)=CC(NCCCN3C=NC=C3C)=N1,6.052566278
C1(NC2=NC(C3=CC=CC=C3)=NC(C4=CC(C=CC=N5)=C5C=C4)=C2)=CC=C(N=CN6)C6=C1,4
CC1=NC(C2=CC(C=CC=N3)=C3C=C2)=CC(NCCCN4C=CN=C4)=N1,4.503070352
C1(NCCCN2C=CN=C2)=NC(C3=CC=NC=C3)=NC(C4CC4C5=CC=CC=C5)=C1,4.576754126
CC1=NC(C2CC(C=CC=C3)=C3C2)=CC(NCCCN4C=CN=C4)=N1,4.316052869
C1(NCCCN2C=CN=C2)=NC(C3=CC=NC=C3)=NC(C4CC(C=CC=C5)=C5C4)=C1,4.571865206
CCCCN/C(NCCCN1C=CN=C1)=C/[N+]([O-])=O,4.879426069
